"","press","depth","tempc","cond","spcond","salinity","vel","rho","station","date","site" 
"295",8.55,8.52645918146672,15.7044532531748,39659.3287272223,48716.2037044791,31.4738175678253,1504.94144137181,1023.14132980171,28,"2023-11-03 10:37:08","2"
"305",8.85,8.82561823477756,15.7196974754334,39672.1699218749,48713.7336246291,31.472917472696,1504.99316022328,1023.13861809631,28,"2023-11-03 10:37:08","2"
"315",9.15,9.1247790689454,15.7401590914542,39682.0291464203,48701.367436172,31.4652285053652,1505.05336462703,1023.12953793457,28,"2023-11-03 10:37:08","2"
"325",9.45,9.42393729001887,15.7489424221957,39731.2353325293,48751.2472359135,31.5015941441786,1505.12784919668,1023.15688148382,28,"2023-11-03 10:37:08","2"
"335",9.75,9.72309288416797,15.7553321496148,39723.9929351689,48734.7186735471,31.4899973528594,1505.1394335523,1023.14789559216,28,"2023-11-03 10:37:08","2"
"345",10.05,10.0222498851286,15.7645000872353,39733.0320976169,48734.8452852224,31.4905698542969,1505.17376804783,1023.14764779604,28,"2023-11-03 10:37:08","2"
"355",10.35,10.3214069170931,15.7706084251404,39739.310546875,48735.2434534317,31.4911404744982,1505.19851718787,1023.14807279381,28,"2023-11-03 10:37:08","2"
"365",10.65,10.6205635578007,15.7759431739386,39747.9066968418,48739.4080957103,31.4943728635172,1505.22391598936,1023.15071335547,28,"2023-11-03 10:37:08","2"
"375",10.95,10.9197196321268,15.7835906665616,39757.8431103792,48742.4506530472,31.4969458344765,1505.2557875374,1023.15233625213,28,"2023-11-03 10:37:08","2"
"385",11.25,11.2188752904016,15.7885082020428,39764.4142355048,48744.6292942791,31.4987212075952,1505.27819261021,1023.15394853014,28,"2023-11-03 10:37:08","2"
"395",11.55,11.5180304268983,15.7926366821886,39771.0996481473,48747.8904072811,31.5012252255692,1505.29896861469,1023.15629464086,28,"2023-11-03 10:37:08","2"
"405",11.85,11.8171852324414,15.7931872466597,39770.3847657623,48746.356254645,31.5000469211041,1505.3042997477,1023.1566016265,28,"2023-11-03 10:37:08","2"
"415",12.15,12.1163398297028,15.7983642952455,39777.1213763537,48748.4266385027,31.5017607463032,1505.32744151021,1023.15810863081,28,"2023-11-03 10:37:08","2"
"425",12.45,12.4154943582957,15.8031847232817,39780.2421402772,48746.4917384,31.5005676060386,1505.34610961726,1023.15746061441,28,"2023-11-03 10:37:08","2"
"435",12.75,12.7146490349331,15.8088675530429,39785.4148399359,48746.0412718182,31.5004983663538,1505.36877021982,1023.15748523048,28,"2023-11-03 10:37:08","2"
"445",13.05,13.013803385151,15.8109549556056,39789.9670870809,48749.1252414513,31.5027436871395,1505.38285875848,1023.16008270959,28,"2023-11-03 10:37:08","2"
"455",13.35,13.3129571489059,15.8117563725215,39791.7680629804,48750.3744016419,31.503585510778,1505.39130587366,1023.16188611981,28,"2023-11-03 10:37:08","2"
"465",13.65,13.6121104885215,15.8130604346061,39793.7200592966,48751.2081127281,31.5041603761379,1505.40101632647,1023.1633732586,28,"2023-11-03 10:37:08","2"
"475",13.95,13.9112628943139,15.8141350831813,39801.0012267209,48758.8443876176,31.5096188432699,1505.41564708819,1023.16866314797,28,"2023-11-03 10:37:08","2"
"485",14.25,14.2104139132012,15.8169056989457,39809.3292023408,48765.7363053969,31.5146500452131,1505.43508646895,1023.17324961718,28,"2023-11-03 10:37:08","2"
"495",14.55,14.5095643336683,15.8189606666565,39809.857421875,48763.9282966778,31.5133707127114,1505.44500322808,1023.17314591806,28,"2023-11-03 10:37:08","2"
"505",14.85,14.8087143610243,15.8193702268604,39813.2118766381,48767.5479256167,31.5158944483803,1505.45416642233,1023.17632799221,28,"2023-11-03 10:37:08","2"
"515",15.15,15.1078641730985,15.8202638990549,39810.5176371621,48763.1801396607,31.5126974929518,1505.45823912252,1023.17500783653,28,"2023-11-03 10:37:08","2"
"525",15.45,15.4070135802085,15.8207592964172,39815.892578125,48769.171941419,31.5169349126645,1505.46964880154,1023.17948746475,28,"2023-11-03 10:37:08","2"
"535",15.75,15.7061618970022,15.8200557231903,39818.1533203125,48772.7816815441,31.5193802945815,1505.47524197846,1023.18285553949,28,"2023-11-03 10:37:08","2"
"545",16.05,16.0053093016431,15.8190026283264,39819.826171875,48776.0890858244,31.521585575741,1505.47946539183,1023.18611646948,28,"2023-11-03 10:37:08","2"
"555",16.35,16.3044555193075,15.8193437253999,39826.1452872801,48783.4218443084,31.5267788916282,1505.49149634939,1023.19136458857,28,"2023-11-03 10:37:08","2"
"565",16.65,16.6036004170483,15.8200130946804,39831.27788367,48788.9087532663,31.5306640825218,1505.50304334511,1023.19553503654,28,"2023-11-03 10:37:08","2"
"575",16.95,16.9027444876897,15.8221849239856,39834.873775638,48790.7174123752,31.5319967217965,1505.51633990909,1023.19741190048,28,"2023-11-03 10:37:08","2"
"585",17.25,17.2018884285591,15.8236158188468,39833.9037626209,48787.8192115347,31.529892286388,1505.5233526814,1023.19681206288,28,"2023-11-03 10:37:08","2"
"595",17.55,17.5010322244012,15.8235657832949,39834.9215255127,48789.1255469571,31.5307208522351,1505.52912240823,1023.19879329031,28,"2023-11-03 10:37:08","2"
"605",17.85,17.8001748413385,15.823721322568,39842.8205272122,48798.6141836444,31.5374550566339,1505.54235190984,1023.20526611336,28,"2023-11-03 10:37:08","2"
"618",18.15,18.0993156183449,15.8249276291348,39852.0570789663,48808.4846603938,31.544531774148,1505.55926087182,1023.2117694595,28,"2023-11-03 10:37:08","2"
"624",18.45,18.3984557211768,15.8260585076259,39849.387212543,48803.8628626121,31.5411667294296,1505.56388045976,1023.21026741374,28,"2023-11-03 10:37:08","2"
"634",18.75,18.6975962192148,15.8266077041626,39847.01953125,48800.3066774359,31.5385318867684,1505.56752503761,1023.20945512282,28,"2023-11-03 10:37:08","2"
"644",19.05,18.9967369366974,15.8275264190654,39845.8628463433,48797.7920060034,31.5366708012538,1505.57321763168,1023.20915546894,28,"2023-11-03 10:37:08","2"
"654",19.35,19.2958771258822,15.8281536102295,39851.140625,48803.5057933838,31.5407168509169,1505.5848179051,1023.21345850686,28,"2023-11-03 10:37:08","2"
"664",19.65,19.595016319365,15.8279522139877,39853.3252858183,48806.4219789163,31.5426951215811,1505.5914418211,1023.21635640004,28,"2023-11-03 10:37:08","2"
"674",19.95,19.8941550838868,15.8285808563232,39852.8828125,48805.1286337177,31.5416949925785,1505.59722165379,1023.21678234388,28,"2023-11-03 10:37:08","2"
"684",20.25,20.1932938568649,15.8294420727419,39851.9582653328,48802.9669794806,31.5400844462845,1505.60302366686,1023.21668782833,28,"2023-11-03 10:37:08","2"
"694",20.55,20.4924320897571,15.8285281604213,39855.1566672309,48807.9762643342,31.5435244494234,1505.60910824931,1023.22086642279,28,"2023-11-03 10:37:08","2"
"704",20.85,20.7915700656049,15.8286680479591,39850.4868384177,48802.0902269058,31.5391855491098,1505.60950662614,1023.21883557746,28,"2023-11-03 10:37:08","2"
"718",21.15,21.0907072690341,15.8287587165833,39860.125,48813.7850046984,31.5475045818249,1505.62436266178,1023.22653997086,28,"2023-11-03 10:37:08","2"
"724",21.45,21.3898434354105,15.8274424072413,39856.335604849,48810.7180548983,31.5451025083655,1505.62244596085,1023.22631952253,28,"2023-11-03 10:37:08","2"
"734",21.75,21.6889799171324,15.8263750285514,39850.8938658355,48805.3296894058,31.5410446496767,1505.61939565804,1023.22477190064,28,"2023-11-03 10:37:08","2"
"744",22.05,21.9881162859161,15.8253872427737,39851.8331251726,48807.6608902548,31.5425511844516,1505.62301729082,1023.22748143918,28,"2023-11-03 10:37:08","2"
"754",22.35,22.2872522365055,15.8256852051307,39851.1532866379,48806.4720609143,31.5416051896319,1505.62782625053,1023.22802214207,28,"2023-11-03 10:37:08","2"
"764",22.65,22.586387523322,15.8278825876966,39858.4909959577,48812.8314153242,31.5462168216947,1505.64498693497,1023.23241177244,28,"2023-11-03 10:37:08","2"
"774",22.95,22.8855224588072,15.8274001090197,39853.6961478872,48807.5361662358,31.5422635263503,1505.64388534313,1023.23081497207,28,"2023-11-03 10:37:08","2"
"784",23.25,23.1846576111599,15.8266685964733,39851.6932345701,48805.957728832,31.5409709802744,1505.64507683838,1023.23131739403,28,"2023-11-03 10:37:08","2"
"794",23.55,23.4837924095558,15.8274533200263,39854.221247702,48808.1156266402,31.5424663362107,1505.65422527796,1023.23362577615,28,"2023-11-03 10:37:08","2"
"804",23.85,23.7829269903754,15.8288281248689,39853.4326530428,48805.5064073319,31.540566509668,1505.66129856028,1023.23319517731,28,"2023-11-03 10:37:08","2"
"817",24.15,24.0820636685129,15.824060340002,39825.7554987083,48777.3082430074,31.5198465223565,1505.62744835048,1023.21966681266,28,"2023-11-03 10:37:08","2"
"824",24.3875829791377,24.3189628004858,15.8293169778208,39853.0953917514,48804.5090411386,31.5396844034408,1505.67071361975,1023.2347985651,28,"2023-11-03 10:37:08","2"
"619",1.65,1.64543732088226,15.8306316453949,39842.2761981132,48789.6887612892,31.5373571562046,1505.29547461531,1023.13163823087,31,"2023-11-03 11:31:36","3"
"719",1.95,1.94459868385175,15.8160659223346,39845.0880065582,48810.5444586159,31.5513386959524,1505.27106412316,1023.1469356717,31,"2023-11-03 11:31:36","3"
"818",2.25,2.24375671951243,15.8055053446695,39841.8370091835,48819.1932346551,31.5567824877627,1505.24930568811,1023.15478660037,31,"2023-11-03 11:31:36","3"
"916",2.55,2.54291457631639,15.808034996353,39833.9046859209,48806.4479084583,31.5476553319832,1505.25164669582,1023.14854837547,31,"2023-11-03 11:31:36","3"
"109",2.85,2.84207440553413,15.8144650530805,39829.842286915,48793.7821004331,31.5388354305035,1505.26653516482,1023.14168429312,31,"2023-11-03 11:31:36","3"
"116",3.15,3.14123519476141,15.817529764805,39832.7790431649,48793.7159263258,31.5388747546035,1505.28112952508,1023.14237110028,31,"2023-11-03 11:31:36","3"
"126",3.45,3.44039610596842,15.8182830665029,39830.1913430389,48789.6456572485,31.5358822669445,1505.28499915872,1023.1412392395,31,"2023-11-03 11:31:36","3"
"136",3.75,3.73955748390206,15.8197291873912,39827.6594000066,48784.8158143942,31.5323870741845,1505.29045395227,1023.13956796031,31,"2023-11-03 11:31:36","3"
"146",4.05,4.0387192485213,15.8195076268475,39824.6805996498,48781.4318630544,31.5298266377696,1505.29177535628,1023.13898358817,31,"2023-11-03 11:31:36","3"
"156",4.35,4.33788094977607,15.8215162780455,39827.3813907367,48782.3395871217,31.5304997460339,1505.30379985636,1023.14039066798,31,"2023-11-03 11:31:36","3"
"166",4.65,4.63704240160346,15.8213656524104,39826.3672970535,48781.2774763231,31.5296160915793,1505.30727858016,1023.14107897215,31,"2023-11-03 11:31:36","3"
"176",4.95,4.93620399754014,15.821866393348,39823.2429354957,48776.8522778578,31.5263519923459,1505.31004533296,1023.13979424592,31,"2023-11-03 11:31:36","3"
"186",5.25,5.23536487705376,15.8240619650645,39833.7977948478,48787.1562473816,31.5338043179043,1505.3304789429,1023.1463686588,31,"2023-11-03 11:31:36","3"
"196",5.55,5.534524764025,15.8238358611447,39832.5664119981,48785.9182898464,31.5327891841249,1505.33357009486,1023.14697260481,31,"2023-11-03 11:31:36","3"
"206",5.85,5.83368428415788,15.8225896395275,39832.5751969731,48787.4183738753,31.5336808106196,1505.33567405352,1023.14926717578,31,"2023-11-03 11:31:36","3"
"216",6.15,6.13284301136234,15.8221669189327,39835.4022066604,48791.3861674322,31.5364023817997,1505.34246400098,1023.152785658,31,"2023-11-03 11:31:36","3"
"226",6.45,6.43200104222293,15.8204102519928,39833.8085939416,48791.5338773414,31.5362873012299,1505.34181037677,1023.15441959235,31,"2023-11-03 11:31:36","3"
"236",6.75,6.73115870889702,15.8239987347709,39838.2156931251,48792.6427197268,31.5372063883268,1505.35905609504,1023.15566606672,31,"2023-11-03 11:31:36","3"
"246",7.05,7.0303159442711,15.8248097694225,39840.4567790335,48794.4181541217,31.5384279019142,1505.36797027351,1023.15775908285,31,"2023-11-03 11:31:36","3"
"256",7.35,7.32947241625999,15.8232688903935,39841.9082031325,48798.0375972635,31.5408270919021,1505.37089371914,1023.16127712572,31,"2023-11-03 11:31:36","3"
"266",7.65,7.62862812290178,15.8232200827239,39843.1117596019,48799.5700472232,31.5418186067938,1505.37685527675,1023.16338358268,31,"2023-11-03 11:31:36","3"
"276",7.95,7.92778313334299,15.8251889584724,39848.1817254589,48803.4259510626,31.54461267004,1505.39120311452,1023.16642867315,31,"2023-11-03 11:31:36","3"
"286",8.25,8.22693771742124,15.8318946650569,39854.9701243946,48803.7237205425,31.5451469143623,1505.41774331361,1023.1666893529,31,"2023-11-03 11:31:36","3"
"296",8.55,8.52609199757493,15.8362303437131,39861.7172349081,48806.8032962364,31.5475330668206,1505.43901323567,1023.16889693156,31,"2023-11-03 11:31:36","3"
"306",8.85,8.82524548383097,15.8412075042725,39871.328125,48812.6215671133,31.5519327725529,1505.46460930216,1023.17250924201,31,"2023-11-03 11:31:36","3"
"316",9.15,9.12439711709894,15.8442979811651,39887.2389184547,48828.4055424925,31.5633905063633,1505.49245620352,1023.18196159191,31,"2023-11-03 11:31:36","3"
"326",9.45,9.42354653670878,15.8478207588196,39898.705078125,48838.2297230757,31.5705832655071,1505.51672962138,1023.18804120822,31,"2023-11-03 11:31:36","3"
"336",9.75,9.72269429618226,15.8525250498544,39911.0174310189,48847.675122056,31.5775788465858,1505.54446350224,1023.19370732637,31,"2023-11-03 11:31:36","3"
"346",10.05,10.0218398943145,15.8591675758362,39931.392578125,48864.6672793943,31.5901352626282,1505.58466364005,1023.20321574365,31,"2023-11-03 11:31:36","3"
"356",10.35,10.3209829834261,15.866243009676,39950.1449287596,48879.1505978424,31.6009124351096,1505.62415686291,1023.2112604854,31,"2023-11-03 11:31:36","3"
"366",10.65,10.6201228105374,15.8730103731115,39978.2910665139,48905.4888563013,31.6202124567076,1505.67251801201,1023.22592046088,31,"2023-11-03 11:31:36","3"
"376",10.95,10.9192586219853,15.8778576850891,40001.919921875,48928.5914027564,31.6370600982764,1505.71205331194,1023.23912159688,31,"2023-11-03 11:31:36","3"
"386",11.25,11.2183921641843,15.8823947906494,40009.6796875,48932.6516858682,31.640166346515,1505.73476234538,1023.24183433255,31,"2023-11-03 11:31:36","3"
"396",11.55,11.5175255563078,15.8902264430142,40015.5847000906,48930.5002454039,31.6390060573111,1505.76282277053,1023.24053763103,31,"2023-11-03 11:31:36","3"
"406",11.85,11.8166580342017,15.8993280774905,40036.7064331927,48945.4329877212,31.6502382862685,1505.80913570495,1023.24847828367,31,"2023-11-03 11:31:36","3"
"416",12.15,12.1157882159294,15.9059003846381,40055.0312851953,48959.9677657232,31.66102306462,1505.84703914591,1023.25663610325,31,"2023-11-03 11:31:36","3"
"426",12.45,12.4149169585815,15.9185150873973,40071.8406523241,48965.4140267984,31.6656417663675,1505.89665702764,1023.2587130917,31,"2023-11-03 11:31:36","3"
"436",12.75,12.7140450753114,15.9273996353149,40084.810546875,48970.6295831792,31.6698564223442,1505.93417370814,1023.26130773699,31,"2023-11-03 11:31:36","3"
"446",13.05,13.0131725458995,15.9350302701917,40095.6728526649,48974.7687836229,31.6732152711031,1505.96679046912,1023.26352307812,31,"2023-11-03 11:31:36","3"
"456",13.35,13.3122978414073,15.9436871402125,40123.8375236063,48998.8082731795,31.6909845326755,1506.01921757087,1023.27657839737,31,"2023-11-03 11:31:36","3"
"466",13.65,13.6114206124989,15.9558748410457,40143.8833583096,49008.6996238177,31.6987788641286,1506.07112508019,1023.28118391462,31,"2023-11-03 11:31:36","3"
"476",13.95,13.9105423057348,15.9630498886108,40155.58984375,49014.4043875437,31.7032370047998,1506.10357129416,1023.28434229677,31,"2023-11-03 11:31:36","3"
"486",14.25,14.2096621252408,15.9749406712647,40183.3387304093,49034.0413825047,31.7180386306855,1506.1626128895,1023.29439328555,31,"2023-11-03 11:31:36","3"
"496",14.55,14.5087804594935,15.9878711700439,40198.251953125,49036.7647862912,31.7207104216757,1506.21088930427,1023.29489374861,31,"2023-11-03 11:31:36","3"
"506",14.85,14.8078988499104,15.9954540611324,40205.0676006711,49036.0071884036,31.7205336719816,1506.23923960105,1023.29439833316,31,"2023-11-03 11:31:36","3"
"516",15.15,15.107016296829,15.9983995305866,40217.7371841453,49047.9355836088,31.7292118941648,1506.26337423893,1023.30173861599,31,"2023-11-03 11:31:36","3"
"526",15.45,15.4061331656609,16.0057795373896,40220.6025233616,49042.6020150257,31.7257220850357,1506.28726787681,1023.29874299,31,"2023-11-03 11:31:36","3"
"536",15.75,15.7052499396109,16.0129446878211,40233.6126333028,49049.8950264967,31.7313235937999,1506.32096910027,1023.30277714515,31,"2023-11-03 11:31:36","3"
"546",16.05,16.0043665228907,16.014174737946,40229.8227318484,49043.803744548,31.726899392687,1506.32466402929,1023.30043690963,31,"2023-11-03 11:31:36","3"
"556",16.35,16.3034827927739,16.0169944763184,40238.689453125,49051.2407928344,31.7323309792253,1506.34465985092,1023.30531079701,31,"2023-11-03 11:31:36","3"
"566",16.65,16.6025987571918,16.0204453800089,40237.5734182817,49045.7539472393,31.7284823508243,1506.35591985966,1023.30291628172,31,"2023-11-03 11:31:36","3"
"576",16.95,16.9017149891028,16.0222800224679,40239.4120862283,49045.801530521,31.7285230677243,1506.36663946205,1023.30386988048,31,"2023-11-03 11:31:36","3"
"586",17.25,17.200831341899,16.0257148742676,40239.76171875,49042.1213159523,31.7259761498932,1506.37934881075,1023.3024784884,31,"2023-11-03 11:31:36","3"
"596",17.55,17.4999484046696,16.0286564542841,40237.0015403278,49035.241484402,31.7210908382654,1506.3878297715,1023.29940143948,31,"2023-11-03 11:31:36","3"
"606",17.85,17.7990651781023,16.0328359603882,40248.40625,49044.1439251902,31.727664317062,1506.4133623983,1023.30484751977,31,"2023-11-03 11:31:36","3"
"6110",18.15,18.0981808455531,16.0347377676137,40252.6361185756,49047.0249213395,31.72975244819,1506.42664854544,1023.30735810405,31,"2023-11-03 11:31:36","3"
"625",18.45,18.3972961863732,16.0351476669312,40251.462890625,49045.1054512255,31.7282849961746,1506.43120218543,1023.30747172483,31,"2023-11-03 11:31:36","3"
"635",18.75,18.6964113404434,16.0337524414062,40250.18359375,49045.2142431098,31.7281668363087,1506.4317030853,1023.3090252185,31,"2023-11-03 11:31:36","3"
"645",19.05,18.995526797153,16.0346685444113,40244.6761386537,49037.4085696554,31.7224864836306,1506.43297410733,1023.30579031866,31,"2023-11-03 11:31:36","3"
"655",19.35,19.2946426788896,16.0395331081767,40249.9227194735,49037.9880947697,31.7231009006185,1506.45376511167,1023.30650640168,31,"2023-11-03 11:31:36","3"
"665",19.65,19.5937590144787,16.0403901708586,40244.0485764385,49029.8074761171,31.7171465316289,1506.45453695842,1023.30307428785,31,"2023-11-03 11:31:36","3"
"675",19.95,19.8928753008355,16.0429618906128,40251.5525676939,49035.8769366741,31.7215758162734,1506.47260080944,1023.30723258293,31,"2023-11-03 11:31:36","3"
"685",20.25,20.1919908450399,16.0439081192017,40252.81640625,49036.2860784917,31.7218213203463,1506.48079419438,1023.30854157725,31,"2023-11-03 11:31:36","3"
"695",20.55,20.4911059734052,16.0434455871582,40253.24609375,49037.3621389435,31.722459372486,1506.48506440997,1023.31046718247,31,"2023-11-03 11:31:36","3"
"705",20.85,20.7902209573351,16.0431491271014,40250.2151821208,49034.023994449,31.7199246445958,1506.48619415483,1023.30991916252,31,"2023-11-03 11:31:36","3"
"7110",21.15,21.0893356959604,16.0427007675171,40251.685546875,49036.3509152057,31.7214656014168,1506.49154885192,1023.31253494842,31,"2023-11-03 11:31:36","3"
"725",21.45,21.3884498324391,16.0447095679447,40255.1346879668,49038.1526775444,31.7227820564766,1506.50427670509,1023.31442855125,31,"2023-11-03 11:31:36","3"
"735",21.75,21.6875638058883,16.0465221405029,40254.95703125,49035.7707937552,31.7210692439783,1506.5129039809,1023.31403976687,31,"2023-11-03 11:31:36","3"
"745",22.05,21.9866785131752,16.0480245564236,40248.6802135667,49026.330314924,31.7142469409297,1506.51467995749,1023.30979673235,31,"2023-11-03 11:31:36","3"
"755",22.35,22.2857924345277,16.0493230819702,40263.28125,49042.5641972212,31.7259261179864,1506.53714261737,1023.31980673585,31,"2023-11-03 11:31:36","3"
"765",22.65,22.5849046603731,16.0464960146541,40260.8575953097,49042.9896634004,31.725946678635,1506.53335812935,1023.32178729998,31,"2023-11-03 11:31:36","3"
"775",22.95,22.8840161049158,16.0411238670349,40257.9052734375,49045.8124439588,31.7275361170965,1506.5234757818,1023.32554207258,31,"2023-11-03 11:31:36","3"
"785",23.25,23.1831270563384,16.0298422893307,40242.06891191,49039.9995058894,31.7225264181205,1506.48762596258,1023.32555077033,31,"2023-11-03 11:31:36","3"
"795",23.55,23.4822376863511,16.0332767114782,40248.3031770124,49043.4915300754,31.7251515405036,1506.50629358357,1023.32813063871,31,"2023-11-03 11:31:36","3"
"805",23.85,23.781348046669,16.0423120683389,40257.1536853019,49043.4769102071,31.725599820191,1506.53984971354,1023.32778547382,31,"2023-11-03 11:31:36","3"
"819",24.15,24.080458798938,16.0509615318038,40263.1515191966,49040.4487700041,31.7238501345623,1506.5696681714,1023.32583803519,31,"2023-11-03 11:31:36","3"
"825",24.45,24.3795691493847,16.0523335809436,40270.545003692,49047.8146927871,31.7291391615819,1506.58499516783,1023.33092427251,31,"2023-11-03 11:31:36","3"
"833",24.75,24.6786785107272,16.0545172154194,40274.4758631364,49049.993270911,31.7307383367813,1506.5985901343,1023.3329953253,31,"2023-11-03 11:31:36","3"
"843",25.05,24.9777878759658,16.0551044090943,40270.8206798717,49044.8401721165,31.7269501692922,1506.60101997604,1023.33128693198,31,"2023-11-03 11:31:36","3"
"853",25.35,25.2768978090925,16.0557258529003,40267.089611703,49039.5538931367,31.7230681866555,1506.60344809233,1023.32949884137,31,"2023-11-03 11:31:36","3"
"863",25.65,25.5760076006856,16.0560041996593,40270.2488936158,49043.0689476961,31.7255116046048,1506.61209956355,1023.33264470209,31,"2023-11-03 11:31:36","3"
"872",25.95,25.8751172533117,16.0569514969618,40266.8961442223,49037.8543414287,31.7217017781463,1506.61562261418,1023.33083904442,31,"2023-11-03 11:31:36","3"
"882",26.25,26.1742267584781,16.0565840301279,40269.3399658728,49041.2694055631,31.7240325893508,1506.62213905341,1023.33404302265,31,"2023-11-03 11:31:36","3"
"892",26.55,26.4733382359945,16.0506034951456,40235.8795432988,49007.6589836941,31.6993131469636,1506.58005453139,1023.31773264435,31,"2023-11-03 11:31:36","3"
"902",26.7106501586996,26.6335126187279,16.0523719787598,40261.17578125,49036.3575119129,31.7200593048982,1506.61211530303,1023.33398038757,31,"2023-11-03 11:31:36","3"
"620",1.65,1.64526392428874,15.8982184395335,39942.1945412641,48831.2157170332,31.5715719691896,1505.54593599922,1023.14295554611,16,"2023-11-03 12:11:31","1"
"720",1.95,1.94443312439115,15.891862736855,39879.07522665,48761.6270788123,31.5209281407419,1505.47265851781,1023.10679189003,16,"2023-11-03 12:11:31","1"
"820",2.25,2.24360350565008,15.8967080804905,39925.275516793,48812.3340370263,31.5576545309745,1505.53511055478,1023.13526580606,16,"2023-11-03 12:11:31","1"
"917",2.55,2.54276643895539,15.9022251456752,39964.0087114123,48853.0985405788,31.5872660049286,1505.59144552377,1023.15812412357,16,"2023-11-03 12:11:31","1"
"1010",2.85,2.84192151515966,15.9107934282834,40018.9515653248,48910.0164183787,31.6287168622715,1505.6709444868,1023.18939969483,16,"2023-11-03 12:11:31","1"
"117",3.15,3.14107217991665,15.920281109811,40027.7676347445,48909.4485046774,31.62879992826,1505.70558177942,1023.18868951009,16,"2023-11-03 12:11:31","1"
"127",3.45,3.4402178783923,15.9284221685724,40087.8203291793,48973.0830131554,31.6750745356569,1505.78929197235,1023.22376258804,16,"2023-11-03 12:11:31","1"
"137",3.75,3.73935867175317,15.9374511829648,40095.4666105508,48971.6206699693,31.6744834037361,1505.8217056706,1023.22263390107,16,"2023-11-03 12:11:31","1"
"147",4.05,4.03849913790155,15.9410773939433,40103.657069694,48977.2859221663,31.6786879702694,1505.8428188718,1023.22639040915,16,"2023-11-03 12:11:31","1"
"157",4.35,4.33763948328888,15.9449198711841,40102.803964323,48971.6478753524,31.6747575297789,1505.85522268621,1023.22384936354,16,"2023-11-03 12:11:31","1"
"167",4.65,4.63676742891355,15.9516217396968,40239.0095480935,49129.9341011048,31.7892129244411,1506.01305228216,1023.31161494713,16,"2023-11-03 12:11:31","1"
"177",4.95,4.93587792577302,15.9561343543993,40290.0674953324,49186.8533620589,31.8304496194256,1506.07962256867,1023.3436209684,16,"2023-11-03 12:11:31","1"
"187",5.25,5.23498444464099,15.9603667664388,40286.9740932066,49177.9948198804,31.8242184068108,1506.09057648795,1023.33922344261,16,"2023-11-03 12:11:31","1"
"197",5.55,5.53409073526328,15.9622888818989,40296.8984889146,49187.8012543406,31.831305662002,1506.10970054509,1023.34557215561,16,"2023-11-03 12:11:31","1"
"207",5.85,5.83319591979751,15.9636696042749,40299.1454180988,49188.8859169654,31.8320663684023,1506.11984424515,1023.34718140636,16,"2023-11-03 12:11:31","1"
"217",6.15,6.13230083200704,15.965576857748,40300.6184289868,49188.3936712641,31.8317228826257,1506.13035244809,1023.34782496746,16,"2023-11-03 12:11:31","1"
"227",6.45,6.43140539544251,15.9664576845013,40303.0184583298,49190.2653247678,31.8330195825759,1506.13955883224,1023.3499573479,16,"2023-11-03 12:11:31","1"
"237",6.75,6.73050994951142,15.9688365581217,40301.6433937335,49185.730886644,31.8297898193406,1506.14820541657,1023.34827843103,16,"2023-11-03 12:11:31","1"
"247",7.05,7.02961420596813,15.9714930068335,40309.1641977143,49191.7199490281,31.8341698078859,1506.16648997233,1023.35238321231,16,"2023-11-03 12:11:31","1"
"257",7.35,7.32871810546178,15.9741397588482,40308.7221520369,49188.0029565873,31.8315466958449,1506.17666846048,1023.35111041031,16,"2023-11-03 12:11:31","1"
"267",7.65,7.62782236315108,15.9763355255163,40308.4355468753,49185.0174374121,31.8294226493775,1506.18601943385,1023.3503215311,16,"2023-11-03 12:11:31","1"
"277",7.95,7.92692604799715,15.9771157495106,40315.0970535735,49192.2092565226,31.834551215424,1506.19933055651,1023.35541963162,16,"2023-11-03 12:11:31","1"
"287",8.25,8.22602903841849,15.978199732295,40314.6605214828,49190.375351837,31.8331873971018,1506.20610017512,1023.35546270411,16,"2023-11-03 12:11:31","1"
"297",8.55,8.5251321610532,15.9800072441648,40314.232787115,49187.6838221587,31.8312507622631,1506.21445927523,1023.35490428881,16,"2023-11-03 12:11:31","1"
"307",8.85,8.82423512234832,15.9815613432912,40317.350730547,49189.6226120079,31.8326386081018,1506.22586337106,1023.35695609394,16,"2023-11-03 12:11:31","1"
"317",9.15,9.12333830077498,15.9814445972443,40310.703125,49181.652234522,31.8267714813955,1506.22370655638,1023.35380786652,16,"2023-11-03 12:11:31","1"
"327",9.45,9.42244126910188,15.9827728341977,40317.8645609477,49188.7954044251,31.8318996586673,1506.2387208514,1023.35878314588,16,"2023-11-03 12:11:31","1"
"337",9.75,9.72154446068341,15.987409869641,40312.7331508341,49176.9707808414,31.8235534093385,1506.24848727533,1023.35266954633,16,"2023-11-03 12:11:31","1"
"347",10.05,10.0206481788129,15.9885007755982,40316.5308135195,49180.2945346092,31.8259109722987,1506.25956846089,1023.35556942731,16,"2023-11-03 12:11:31","1"
"357",10.35,10.3197511529691,15.9894475139297,40319.6769389253,49182.9963373174,31.8278107161983,1506.26967346487,1023.35814978841,16,"2023-11-03 12:11:31","1"
"367",10.65,10.618853438044,15.9909524917603,40323.43359375,49185.7728871457,31.8297997839594,1506.28161690747,1023.36067407836,16,"2023-11-03 12:11:31","1"
"377",10.95,10.9179556775548,15.9941606984075,40322.874131116,49181.2412355139,31.826624242053,1506.29290070509,1023.35885094236,16,"2023-11-03 12:11:31","1"
